County,State,Lat,Long,Location
Le Sueur,Minnesota,44.37136597,-93.72844721,"Le Sueur, Minnesota"
Lea,New Mexico,32.79215361,-103.4123733,"Lea, New Mexico"
Leake,Mississippi,32.7536828,-89.52402044,"Leake, Mississippi"
Leavenworth,Kansas,39.20183497,-95.03620809,"Leavenworth, Kansas"
Lebanon,Pennsylvania,40.36680311,-76.45651841,"Lebanon, Pennsylvania"
Lee,Alabama,32.60154883,-85.35132246,"Lee, Alabama"
Lee,Arkansas,34.78498904,-90.78383866,"Lee, Arkansas"
Lee,Florida,26.58410348,-81.88399313,"Lee, Florida"
Lee,Georgia,31.7793306,-84.14324253,"Lee, Georgia"
Lee,Illinois,41.74583951,-89.29977132,"Lee, Illinois"
Lee,Iowa,40.64181461,-91.48183025,"Lee, Iowa"
Lee,Kentucky,37.59645942,-83.71513901,"Lee, Kentucky"
Lee,Mississippi,34.2918775,-88.68149954,"Lee, Mississippi"
Lee,North Carolina,35.47623147,-79.17569362,"Lee, North Carolina"
Lee,South Carolina,34.16393091,-80.25690731,"Lee, South Carolina"
Lee,Texas,30.31120597,-96.97045773,"Lee, Texas"
Lee,Virginia,36.70586667,-83.12606515,"Lee, Virginia"
Leelanau,Michigan,44.94430054,-85.80150326,"Leelanau, Michigan"
Leflore,Mississippi,33.55545125,-90.29900733,"Leflore, Mississippi"
Lehigh,Pennsylvania,40.6154815,-75.59435245,"Lehigh, Pennsylvania"
Lemhi,Idaho,44.9438088,-113.9309747,"Lemhi, Idaho"
Lenawee,Michigan,41.89475156,-84.06603727,"Lenawee, Michigan"
Lenoir,North Carolina,35.2403259,-77.64245615,"Lenoir, North Carolina"
Leon,Florida,30.45955727,-84.27491114,"Leon, Florida"
Leon,Texas,31.29872538,-95.9936328,"Leon, Texas"
Leslie,Kentucky,37.09246661,-83.37999606,"Leslie, Kentucky"
Letcher,Kentucky,37.12306748,-82.85346474,"Letcher, Kentucky"
Levy,Florida,29.31829741,-82.74007147,"Levy, Florida"
Lewis,Idaho,46.23315327,-116.434146,"Lewis, Idaho"
Lewis,Kentucky,38.53184419,-83.37735618,"Lewis, Kentucky"
Lewis,Missouri,40.09673161,-91.72070156,"Lewis, Missouri"
Lewis,New York,43.7844157,-75.44903992,"Lewis, New York"
Lewis,Tennessee,35.52853208,-87.49022694,"Lewis, Tennessee"
Lewis,Washington,46.57756476,-122.3925769,"Lewis, Washington"
Lewis,West Virginia,38.9947249,-80.49988181,"Lewis, West Virginia"
Lewis and Clark,Montana,47.12610041,-112.394698,"Lewis and Clark, Montana"
Lexington,South Carolina,33.89665987,-81.27146426,"Lexington, South Carolina"
Lexington,Virginia,37.78258621,-79.44262866,"Lexington, Virginia"
Liberty,Florida,30.23766008,-84.8829258,"Liberty, Florida"
Liberty,Georgia,31.82588896,-81.49251135,"Liberty, Georgia"
Liberty,Montana,48.56084317,-111.024307,"Liberty, Montana"
Liberty,Texas,30.15152688,-94.81205615,"Liberty, Texas"
Licking,Ohio,40.09136236,-82.48185785,"Licking, Ohio"
Limestone,Alabama,34.81185586,-86.98310072,"Limestone, Alabama"
Limestone,Texas,31.5454767,-96.58095444,"Limestone, Texas"
Lincoln,Arkansas,33.95317155,-91.74002806,"Lincoln, Arkansas"
Lincoln,Colorado,38.98749519,-103.5136649,"Lincoln, Colorado"
Lincoln,Georgia,33.79201475,-82.45024131,"Lincoln, Georgia"
Lincoln,Idaho,43.0012336,-114.1358773,"Lincoln, Idaho"
Lincoln,Kansas,39.04549684,-98.20756994,"Lincoln, Kansas"
Lincoln,Kentucky,37.45475628,-84.6565327,"Lincoln, Kentucky"
Lincoln,Louisiana,32.6003154,-92.6659741,"Lincoln, Louisiana"
Lincoln,Maine,44.05996956,-69.54227124,"Lincoln, Maine"
Lincoln,Minnesota,44.41311883,-96.26688165,"Lincoln, Minnesota"
Lincoln,Mississippi,31.53288662,-90.45391915,"Lincoln, Mississippi"
Lincoln,Missouri,39.05345619,-90.95588181,"Lincoln, Missouri"
Lincoln,Montana,48.54265777,-115.4046155,"Lincoln, Montana"
Lincoln,Nebraska,41.04658298,-100.7475374,"Lincoln, Nebraska"
Lincoln,Nevada,37.64268459,-114.8790388,"Lincoln, Nevada"
Lincoln,New Mexico,33.74526079,-105.4586166,"Lincoln, New Mexico"
Lincoln,North Carolina,35.48508185,-81.21740317,"Lincoln, North Carolina"
Lincoln,Oklahoma,35.70270942,-96.8812462,"Lincoln, Oklahoma"
Lincoln,Oregon,44.64252874,-123.869912,"Lincoln, Oregon"
Lincoln,South Dakota,43.27841182,-96.7203905,"Lincoln, South Dakota"
Lincoln,Tennessee,35.13738622,-86.58910106,"Lincoln, Tennessee"
Lincoln,Washington,47.57705241,-118.4194388,"Lincoln, Washington"
Lincoln,West Virginia,38.172154,-82.07017953,"Lincoln, West Virginia"
Lincoln,Wisconsin,45.33737523,-89.73411273,"Lincoln, Wisconsin"
Lincoln,Wyoming,42.26376367,-110.6563997,"Lincoln, Wyoming"
Linn,Iowa,42.07923082,-91.59809485,"Linn, Iowa"
Linn,Kansas,38.21267844,-94.84254089,"Linn, Kansas"
Linn,Missouri,39.87001769,-93.10704106,"Linn, Missouri"
Linn,Oregon,44.48899494,-122.5373154,"Linn, Oregon"
Lipscomb,Texas,36.27783108,-100.2733151,"Lipscomb, Texas"
Litchfield,Connecticut,41.7937534,-73.2451475,"Litchfield, Connecticut"
Little River,Arkansas,33.70375665,-94.23468591,"Little River, Arkansas"
Live Oak,Texas,28.35101362,-98.1246786,"Live Oak, Texas"
Livingston,Illinois,40.89188292,-88.55784752,"Livingston, Illinois"
Livingston,Kentucky,37.21137452,-88.34797529,"Livingston, Kentucky"
Livingston,Louisiana,30.44143993,-90.73061664,"Livingston, Louisiana"
Livingston,Michigan,42.60302282,-83.91297209,"Livingston, Michigan"
Livingston,Missouri,39.78110272,-93.54645978,"Livingston, Missouri"
Livingston,New York,42.72596275,-77.77966158,"Livingston, New York"
Llano,Texas,30.70645047,-98.68475262,"Llano, Texas"
Logan,Arkansas,35.21413234,-93.71951016,"Logan, Arkansas"
Logan,Colorado,40.7249637,-103.110817,"Logan, Colorado"
Logan,Illinois,40.12581572,-89.36638784,"Logan, Illinois"
Logan,Kansas,38.91735806,-101.148475,"Logan, Kansas"
Logan,Kentucky,36.85949479,-86.877635,"Logan, Kentucky"
Logan,Nebraska,41.56650314,-100.4817851,"Logan, Nebraska"
Logan,North Dakota,46.45729487,-99.47719806,"Logan, North Dakota"
Logan,Ohio,40.38996525,-83.76784341,"Logan, Ohio"
Logan,Oklahoma,35.91899576,-97.44352845,"Logan, Oklahoma"
Logan,West Virginia,37.8299889,-81.93528571,"Logan, West Virginia"
Long,Georgia,31.75218791,-81.74952375,"Long, Georgia"
Lonoke,Arkansas,34.75392199,-91.88742357,"Lonoke, Arkansas"
Lorain,Ohio,41.29553751,-82.15083537,"Lorain, Ohio"
Los Alamos,New Mexico,35.86631386,-106.3134985,"Los Alamos, New Mexico"
Los Angeles,California,34.30828379,-118.2282411,"Los Angeles, California"
Loudon,Tennessee,35.73939663,-84.31145275,"Loudon, Tennessee"
Loudoun,Virginia,39.08990083,-77.63481877,"Loudoun, Virginia"
Louisa,Iowa,41.21842119,-91.26102611,"Louisa, Iowa"
Louisa,Virginia,37.97850256,-77.96274807,"Louisa, Virginia"
Loup,Nebraska,41.91371961,-99.45440415,"Loup, Nebraska"
Love,Oklahoma,33.95273467,-97.23906784,"Love, Oklahoma"
Loving,Texas,31.84947612,-103.5818571,"Loving, Texas"
Lowndes,Alabama,32.1597283,-86.65158371,"Lowndes, Alabama"
Lowndes,Georgia,30.83568832,-83.27056716,"Lowndes, Georgia"
Lowndes,Mississippi,33.47386518,-88.4419153,"Lowndes, Mississippi"
Lubbock,Texas,33.61008596,-101.8204789,"Lubbock, Texas"
Lucas,Iowa,41.02958964,-93.32780803,"Lucas, Iowa"
Lucas,Ohio,41.62101218,-83.65468618,"Lucas, Ohio"
Luce,Michigan,46.47227431,-85.54471223,"Luce, Michigan"
Lumpkin,Georgia,34.57286511,-84.00425681,"Lumpkin, Georgia"
Luna,New Mexico,32.18179341,-107.7508826,"Luna, New Mexico"
Lunenburg,Virginia,36.94618528,-78.24133319,"Lunenburg, Virginia"
Luzerne,Pennsylvania,41.17823008,-75.98447579,"Luzerne, Pennsylvania"
Lycoming,Pennsylvania,41.34310539,-77.06629984,"Lycoming, Pennsylvania"
Lyman,South Dakota,43.89522709,-99.85201878,"Lyman, South Dakota"
Lynchburg,Virginia,37.40021399,-79.19888138,"Lynchburg, Virginia"
Lynn,Texas,33.17657705,-101.8162849,"Lynn, Texas"
Lyon,Iowa,43.38107862,-96.20926845,"Lyon, Iowa"
Lyon,Kansas,38.45576156,-96.15275715,"Lyon, Kansas"
Lyon,Kentucky,37.02080035,-88.07886257,"Lyon, Kentucky"
Lyon,Minnesota,44.41327865,-95.83806103,"Lyon, Minnesota"
Lyon,Nevada,39.01777974,-119.1870479,"Lyon, Nevada"
Mackinac,Michigan,46.07028979,-85.04980537,"Mackinac, Michigan"
Macomb,Michigan,42.69158356,-82.92752801,"Macomb, Michigan"
Macon,Alabama,32.38759944,-85.69267724,"Macon, Alabama"
Macon,Georgia,32.35207048,-84.04234127,"Macon, Georgia"
Macon,Illinois,39.86064913,-88.96342505,"Macon, Illinois"
Macon,Missouri,39.83049768,-92.56453089,"Macon, Missouri"
Macon,North Carolina,35.14867843,-83.41696617,"Macon, North Carolina"
Macon,Tennessee,36.53157855,-86.00778595,"Macon, Tennessee"
Macoupin,Illinois,39.26119767,-89.92424028,"Macoupin, Illinois"
Madera,California,37.21513971,-119.7665589,"Madera, California"
Madison,Alabama,34.76327133,-86.55069633,"Madison, Alabama"
Madison,Arkansas,36.01038185,-93.72524943,"Madison, Arkansas"
Madison,Florida,30.44396917,-83.47398594,"Madison, Florida"
Madison,Georgia,34.12920917,-83.21218732,"Madison, Georgia"
Madison,Idaho,43.78141028,-111.6538474,"Madison, Idaho"
Madison,Illinois,38.83042506,-89.90422563,"Madison, Illinois"
Madison,Indiana,40.16143691,-85.71964711,"Madison, Indiana"
Madison,Iowa,41.33081904,-94.01554631,"Madison, Iowa"
Madison,Kentucky,37.71659336,-84.27220275,"Madison, Kentucky"
Madison,Louisiana,32.36918118,-91.23973355,"Madison, Louisiana"
Madison,Mississippi,32.63389156,-90.03513564,"Madison, Mississippi"
Madison,Missouri,37.47865134,-90.3467143,"Madison, Missouri"
Madison,Montana,45.30080065,-111.9173017,"Madison, Montana"
Madison,Nebraska,41.91676024,-97.6005481,"Madison, Nebraska"
Madison,New York,42.91653905,-75.67266639,"Madison, New York"
Madison,North Carolina,35.85402722,-82.71346418,"Madison, North Carolina"
Madison,Ohio,39.89381073,-83.40178317,"Madison, Ohio"
Madison,Tennessee,35.61181957,-88.84076036,"Madison, Tennessee"
Madison,Texas,30.96694679,-95.93003775,"Madison, Texas"
Madison,Virginia,38.41531222,-78.28220331,"Madison, Virginia"
Magoffin,Kentucky,37.70820545,-83.0657714,"Magoffin, Kentucky"
Mahaska,Iowa,41.33521503,-92.64083907,"Mahaska, Iowa"
Mahnomen,Minnesota,47.32557075,-95.80921485,"Mahnomen, Minnesota"
Mahoning,Ohio,41.01631101,-80.77287029,"Mahoning, Ohio"
Major,Oklahoma,36.31149996,-98.53467076,"Major, Oklahoma"
Malheur,Oregon,43.1937027,-117.6227395,"Malheur, Oregon"
Manassas,Virginia,38.7464321,-77.48509905,"Manassas, Virginia"
Manassas Park,Virginia,38.77058531,-77.44399307,"Manassas Park, Virginia"
Manatee,Florida,27.47196942,-82.31831044,"Manatee, Florida"
Manistee,Michigan,44.33352407,-86.05626916,"Manistee, Michigan"
Manitowoc,Wisconsin,44.11946801,-87.80928853,"Manitowoc, Wisconsin"
Marathon,Wisconsin,44.89792533,-89.75863384,"Marathon, Wisconsin"
Marengo,Alabama,32.24767634,-87.78796182,"Marengo, Alabama"
Maricopa,Arizona,33.34835867,-112.4918154,"Maricopa, Arizona"
Maries,Missouri,38.16193985,-91.92249662,"Maries, Missouri"
Marin,California,38.07122463,-122.7210631,"Marin, California"
Marinette,Wisconsin,45.38553432,-88.033246,"Marinette, Wisconsin"
Marion,Alabama,34.13697363,-87.88704173,"Marion, Alabama"
Marion,Arkansas,36.26844485,-92.68451899,"Marion, Arkansas"
Marion,Florida,29.21227113,-82.05803627,"Marion, Florida"
Marion,Georgia,32.3483402,-84.52733571,"Marion, Georgia"
Marion,Illinois,38.64963204,-88.91899208,"Marion, Illinois"
Marion,Indiana,39.78163624,-86.13826325,"Marion, Indiana"
Marion,Iowa,41.33445101,-93.09934783,"Marion, Iowa"
Marion,Kansas,38.35855394,-97.0985251,"Marion, Kansas"
Marion,Kentucky,37.55218078,-85.26898542,"Marion, Kentucky"
Marion,Mississippi,31.23132643,-89.8209217,"Marion, Mississippi"
Marion,Missouri,39.80601912,-91.62203062,"Marion, Missouri"
Marion,Ohio,40.58610662,-83.15736305,"Marion, Ohio"
Marion,Oregon,44.90287942,-122.5815117,"Marion, Oregon"
Marion,South Carolina,34.07859748,-79.36400756,"Marion, South Carolina"
Marion,Tennessee,35.12997174,-85.62265895,"Marion, Tennessee"
Marion,Texas,32.79868409,-94.3566123,"Marion, Texas"
Marion,West Virginia,39.50984542,-80.24244659,"Marion, West Virginia"
Mariposa,California,37.57978556,-119.9073334,"Mariposa, California"
Marlboro,South Carolina,34.59905577,-79.67561152,"Marlboro, South Carolina"
Marquette,Michigan,46.4338914,-87.64043701,"Marquette, Michigan"
Marquette,Wisconsin,43.81911946,-89.40073763,"Marquette, Wisconsin"
Marshall,Alabama,34.36975964,-86.30486727,"Marshall, Alabama"
Marshall,Illinois,41.0327901,-89.34510444,"Marshall, Illinois"
Marshall,Indiana,41.32467367,-86.26185087,"Marshall, Indiana"
Marshall,Iowa,42.03586837,-92.9990819,"Marshall, Iowa"
Marshall,Kansas,39.78359669,-96.52278974,"Marshall, Kansas"
Marshall,Kentucky,36.8800707,-88.32803576,"Marshall, Kentucky"
Marshall,Minnesota,48.35825983,-96.37017407,"Marshall, Minnesota"
Marshall,Mississippi,34.76216286,-89.50299462,"Marshall, Mississippi"
Marshall,Oklahoma,34.02311222,-96.76855464,"Marshall, Oklahoma"
Marshall,South Dakota,45.75870838,-97.59855639,"Marshall, South Dakota"
Marshall,Tennessee,35.45798777,-86.76420988,"Marshall, Tennessee"
Marshall,West Virginia,39.86064362,-80.66591062,"Marshall, West Virginia"
Martin,Florida,27.0772071,-80.43109784,"Martin, Florida"
Martin,Indiana,38.7099921,-86.80373186,"Martin, Indiana"
Martin,Kentucky,37.79990579,-82.51247478,"Martin, Kentucky"
Martin,Minnesota,43.67429718,-94.55099908,"Martin, Minnesota"
Martin,North Carolina,35.84326734,-77.10860251,"Martin, North Carolina"
Martin,Texas,32.30600051,-101.9513518,"Martin, Texas"
Martinsville,Virginia,36.68212094,-79.86352771,"Martinsville, Virginia"
Mason,Illinois,40.23917274,-89.91824452,"Mason, Illinois"
Mason,Kentucky,38.59471935,-83.82151043,"Mason, Kentucky"
Mason,Michigan,43.99509218,-86.24988902,"Mason, Michigan"
Mason,Texas,30.71780434,-99.22629416,"Mason, Texas"
Mason,Washington,47.35007586,-123.1863685,"Mason, Washington"
Mason,West Virginia,38.77071799,-82.02524219,"Mason, West Virginia"
Massac,Illinois,37.22078441,-88.71036614,"Massac, Illinois"
Matagorda,Texas,28.81955746,-96.01230294,"Matagorda, Texas"
Matanuska-Susitna,Alaska,62.31305045,-149.5741743,"Matanuska-Susitna, Alaska"
Mathews,Virginia,37.44164146,-76.34098896,"Mathews, Virginia"
Maui,Hawaii,20.86399628,-156.5689097,"Maui, Hawaii"
Maury,Tennessee,35.6187413,-87.07462444,"Maury, Tennessee"
Maverick,Texas,28.7429195,-100.3157686,"Maverick, Texas"
Mayes,Oklahoma,36.30179091,-95.23175116,"Mayes, Oklahoma"
McClain,Oklahoma,35.01123903,-97.44572302,"McClain, Oklahoma"
McCone,Montana,47.64469406,-105.7944994,"McCone, Montana"
McCook,South Dakota,43.6742571,-97.36863144,"McCook, South Dakota"
McCormick,South Carolina,33.90161443,-82.30794338,"McCormick, South Carolina"
McCracken,Kentucky,37.05350953,-88.70445755,"McCracken, Kentucky"
McCreary,Kentucky,36.73874143,-84.48102924,"McCreary, Kentucky"
McCulloch,Texas,31.1925468,-99.34682807,"McCulloch, Texas"
McCurtain,Oklahoma,34.11664328,-94.77222373,"McCurtain, Oklahoma"
McDonald,Missouri,36.62869595,-94.34867205,"McDonald, Missouri"
McDonough,Illinois,40.45674722,-90.67775541,"McDonough, Illinois"
McDowell,North Carolina,35.67736232,-82.0482425,"McDowell, North Carolina"
McDowell,West Virginia,37.38002939,-81.65083669,"McDowell, West Virginia"
McDuffie,Georgia,33.47851918,-82.48252774,"McDuffie, Georgia"
McHenry,Illinois,42.32451172,-88.45248227,"McHenry, Illinois"
McHenry,North Dakota,48.23104458,-100.6324822,"McHenry, North Dakota"
McIntosh,Georgia,31.49683595,-81.40163426,"McIntosh, Georgia"
McIntosh,North Dakota,46.11182017,-99.44145858,"McIntosh, North Dakota"
McIntosh,Oklahoma,35.37235506,-95.66599306,"McIntosh, Oklahoma"
McKean,Pennsylvania,41.80938602,-78.56478358,"McKean, Pennsylvania"
McKenzie,North Dakota,47.7413337,-103.395905,"McKenzie, North Dakota"
McKinley,New Mexico,35.5800772,-108.262245,"McKinley, New Mexico"
McLean,Illinois,40.48996987,-88.84621113,"McLean, Illinois"
McLean,Kentucky,37.5301951,-87.26803443,"McLean, Kentucky"
McLean,North Dakota,47.60766714,-101.3182418,"McLean, North Dakota"
McLennan,Texas,31.55255453,-97.20217694,"McLennan, Texas"
McLeod,Minnesota,44.82367677,-94.27287017,"McLeod, Minnesota"
McMinn,Tennessee,35.42812616,-84.61520715,"McMinn, Tennessee"
McMullen,Texas,28.35251708,-98.56769164,"McMullen, Texas"
McNairy,Tennessee,35.17468549,-88.5647812,"McNairy, Tennessee"
McPherson,Kansas,38.39184858,-97.64769869,"McPherson, Kansas"
McPherson,Nebraska,41.56797682,-101.0599362,"McPherson, Nebraska"
McPherson,South Dakota,45.76626028,-99.22118798,"McPherson, South Dakota"
Meade,Kansas,37.23859987,-100.364831,"Meade, Kansas"
Meade,Kentucky,37.96163597,-86.21028219,"Meade, Kentucky"
Meade,South Dakota,44.56676791,-102.7162741,"Meade, South Dakota"
Meagher,Montana,46.59907074,-110.8898557,"Meagher, Montana"
Mecklenburg,North Carolina,35.24469268,-80.8317671,"Mecklenburg, North Carolina"
Mecklenburg,Virginia,36.67882005,-78.36131056,"Mecklenburg, Virginia"
Mecosta,Michigan,43.64064262,-85.32463223,"Mecosta, Michigan"
Medina,Ohio,41.11770589,-81.8998621,"Medina, Ohio"
Medina,Texas,29.3557301,-99.11030298,"Medina, Texas"
Meeker,Minnesota,45.12328869,-94.52839455,"Meeker, Minnesota"
Meigs,Ohio,39.09224872,-82.0305041,"Meigs, Ohio"
Meigs,Tennessee,35.51558739,-84.81482914,"Meigs, Tennessee"
Mellette,South Dakota,43.58078848,-100.7563186,"Mellette, South Dakota"
Menard,Illinois,40.02742725,-89.80246001,"Menard, Illinois"
Menard,Texas,30.88990665,-99.8204794,"Menard, Texas"
Mendocino,California,39.4381191,-123.3911313,"Mendocino, California"
Menifee,Kentucky,37.94090733,-83.59985712,"Menifee, Kentucky"
Menominee,Michigan,45.58038692,-87.55370409,"Menominee, Michigan"
Menominee,Wisconsin,45.00422544,-88.70950714,"Menominee, Wisconsin"
Merced,California,37.18922369,-120.7209035,"Merced, California"
Mercer,Illinois,41.20596782,-90.74290052,"Mercer, Illinois"
Mercer,Kentucky,37.81474237,-84.87488475,"Mercer, Kentucky"
Mercer,Missouri,40.42212303,-93.5682959,"Mercer, Missouri"
Mercer,New Jersey,40.28047017,-74.70479631,"Mercer, New Jersey"
Mercer,North Dakota,47.31213126,-101.8318399,"Mercer, North Dakota"
Mercer,Ohio,40.54043046,-84.62912742,"Mercer, Ohio"
Mercer,Pennsylvania,41.30248872,-80.25816981,"Mercer, Pennsylvania"
Mercer,West Virginia,37.40481169,-81.11023142,"Mercer, West Virginia"
Meriwether,Georgia,33.04163534,-84.68859732,"Meriwether, Georgia"
Merrick,Nebraska,41.16624273,-98.0374887,"Merrick, Nebraska"
Merrimack,New Hampshire,43.29662971,-71.6811573,"Merrimack, New Hampshire"
Mesa,Colorado,39.01787888,-108.469799,"Mesa, Colorado"
Metcalfe,Kentucky,36.99459295,-85.63123699,"Metcalfe, Kentucky"
Miami,Indiana,40.76940965,-86.04525048,"Miami, Indiana"
Miami,Kansas,38.56383358,-94.83832189,"Miami, Kansas"
Miami,Ohio,40.0543329,-84.22871271,"Miami, Ohio"
Miami-Dade,Florida,25.6112362,-80.55170587,"Miami-Dade, Florida"
Middlesex,Connecticut,41.45949668,-72.53714864,"Middlesex, Connecticut"
Middlesex,Massachusetts,42.48607732,-71.39049229,"Middlesex, Massachusetts"
Middlesex,New Jersey,40.43629879,-74.41426991,"Middlesex, New Jersey"
Middlesex,Virginia,37.63191998,-76.55064617,"Middlesex, Virginia"
Midland,Michigan,43.64330771,-84.38804374,"Midland, Michigan"
Midland,Texas,31.86904128,-102.0315682,"Midland, Texas"
Mifflin,Pennsylvania,40.61116939,-77.61070738,"Mifflin, Pennsylvania"
Milam,Texas,30.7858183,-96.97718698,"Milam, Texas"
Millard,Utah,39.0729209,-113.1020328,"Millard, Utah"
Mille Lacs,Minnesota,45.93705297,-93.63236823,"Mille Lacs, Minnesota"
Miller,Arkansas,33.31403423,-93.89285258,"Miller, Arkansas"
Miller,Georgia,31.16568912,-84.73151117,"Miller, Georgia"
Miller,Missouri,38.21450288,-92.42610898,"Miller, Missouri"
Mills,Iowa,41.03299766,-95.61920963,"Mills, Iowa"
Mills,Texas,31.49557106,-98.59272068,"Mills, Texas"
Milwaukee,Wisconsin,43.00486062,-87.96733172,"Milwaukee, Wisconsin"
Miner,South Dakota,44.02197882,-97.60992207,"Miner, South Dakota"
Mineral,Colorado,37.66954283,-106.9281698,"Mineral, Colorado"
Mineral,Montana,47.15283992,-115.0015239,"Mineral, Montana"
Mineral,Nevada,38.53841696,-118.4344506,"Mineral, Nevada"
Mineral,West Virginia,39.41561583,-78.94104895,"Mineral, West Virginia"
Mingo,West Virginia,37.73048351,-82.13338365,"Mingo, West Virginia"
Minidoka,Idaho,42.85518524,-113.6357257,"Minidoka, Idaho"
Minnehaha,South Dakota,43.67441641,-96.7910885,"Minnehaha, South Dakota"
Missaukee,Michigan,44.33772443,-85.09256478,"Missaukee, Michigan"
Mississippi,Arkansas,35.76271485,-90.0519437,"Mississippi, Arkansas"
Mississippi,Missouri,36.82516239,-89.29505753,"Mississippi, Missouri"
Missoula,Montana,47.03728583,-113.9213508,"Missoula, Montana"
Mitchell,Georgia,31.22483255,-84.19381821,"Mitchell, Georgia"
Mitchell,Iowa,43.35638371,-92.78887719,"Mitchell, Iowa"
Mitchell,Kansas,39.39331582,-98.20906732,"Mitchell, Kansas"
Mitchell,North Carolina,36.01059309,-82.1582442,"Mitchell, North Carolina"
Mitchell,Texas,32.30623474,-100.9212058,"Mitchell, Texas"
Mobile,Alabama,30.78472347,-88.20842409,"Mobile, Alabama"
Modoc,California,41.58965602,-120.7244817,"Modoc, California"
Moffat,Colorado,40.61810999,-108.2070876,"Moffat, Colorado"
Mohave,Arizona,35.70471703,-113.7577902,"Mohave, Arizona"
Moniteau,Missouri,38.63571781,-92.57976951,"Moniteau, Missouri"
Monmouth,New Jersey,40.26549699,-74.22240686,"Monmouth, New Jersey"
Mono,California,37.93899289,-118.8872409,"Mono, California"
Monona,Iowa,42.05220391,-95.95743843,"Monona, Iowa"
Monongalia,West Virginia,39.63218457,-80.04766838,"Monongalia, West Virginia"
Monroe,Alabama,31.56729412,-87.36995001,"Monroe, Alabama"
Monroe,Arkansas,34.6815935,-91.20540287,"Monroe, Arkansas"
Monroe,Florida,25.20904673,-81.07812416,"Monroe, Florida"
Monroe,Georgia,33.014289,-83.92097166,"Monroe, Georgia"
Monroe,Illinois,38.27594376,-90.17761038,"Monroe, Illinois"
Monroe,Indiana,39.16130004,-86.52414358,"Monroe, Indiana"
Monroe,Iowa,41.02988815,-92.8690667,"Monroe, Iowa"
Monroe,Kentucky,36.71225341,-85.71596443,"Monroe, Kentucky"
Monroe,Michigan,41.92734151,-83.53749864,"Monroe, Michigan"
Monroe,Mississippi,33.89236763,-88.4808438,"Monroe, Mississippi"
Monroe,Missouri,39.49593978,-92.00043978,"Monroe, Missouri"
Monroe,New York,43.14638895,-77.69322942,"Monroe, New York"
Monroe,Ohio,39.72984936,-81.08464734,"Monroe, Ohio"
Monroe,Pennsylvania,41.05934058,-75.34031025,"Monroe, Pennsylvania"
Monroe,Tennessee,35.44550387,-84.24902965,"Monroe, Tennessee"
Monroe,West Virginia,37.56274716,-80.54577965,"Monroe, West Virginia"
Monroe,Wisconsin,43.94641218,-90.618819,"Monroe, Wisconsin"
Montague,Texas,33.67521893,-97.72500958,"Montague, Texas"
Montcalm,Michigan,43.31082541,-85.15252824,"Montcalm, Michigan"
Monterey,California,36.21862405,-121.2413397,"Monterey, California"
Montezuma,Colorado,37.33859579,-108.5958857,"Montezuma, Colorado"
Montgomery,Alabama,32.2206831,-86.20969272,"Montgomery, Alabama"
Montgomery,Arkansas,34.53704874,-93.65824478,"Montgomery, Arkansas"
Montgomery,Georgia,32.17201038,-82.53527476,"Montgomery, Georgia"
Montgomery,Illinois,39.23198845,-89.47809254,"Montgomery, Illinois"
Montgomery,Indiana,40.04034823,-86.89335024,"Montgomery, Indiana"
Montgomery,Iowa,41.03018714,-95.15642896,"Montgomery, Iowa"
Montgomery,Kansas,37.19236568,-95.74329258,"Montgomery, Kansas"
Montgomery,Kentucky,38.03253032,-83.9145241,"Montgomery, Kentucky"
Montgomery,Maryland,39.13676329,-77.20358245,"Montgomery, Maryland"
Montgomery,Mississippi,33.49419589,-89.61729103,"Montgomery, Mississippi"
Montgomery,Missouri,38.94022054,-91.47000721,"Montgomery, Missouri"
Montgomery,New York,42.90123494,-74.44011632,"Montgomery, New York"
Montgomery,North Carolina,35.33155144,-79.90416657,"Montgomery, North Carolina"
Montgomery,Ohio,39.75394919,-84.29050975,"Montgomery, Ohio"
Montgomery,Pennsylvania,40.21053671,-75.36652296,"Montgomery, Pennsylvania"
Montgomery,Tennessee,36.49609412,-87.38550661,"Montgomery, Tennessee"
Montgomery,Texas,30.30079133,-95.50572772,"Montgomery, Texas"
Montgomery,Virginia,37.17746986,-80.37868691,"Montgomery, Virginia"
Montmorency,Michigan,45.0275929,-84.12696227,"Montmorency, Michigan"
Montour,Pennsylvania,41.03023987,-76.66345939,"Montour, Pennsylvania"
Montrose,Colorado,38.40214114,-108.2639022,"Montrose, Colorado"
Moody,South Dakota,44.02266214,-96.67081159,"Moody, South Dakota"
Moore,North Carolina,35.30885257,-79.48474178,"Moore, North Carolina"
Moore,Tennessee,35.27724699,-86.36230578,"Moore, Tennessee"
Moore,Texas,35.83769242,-101.8930281,"Moore, Texas"
Mora,New Mexico,36.01095101,-104.9497716,"Mora, New Mexico"
Morehouse,Louisiana,32.81686191,-91.80421614,"Morehouse, Louisiana"
Morgan,Alabama,34.45500589,-86.85475946,"Morgan, Alabama"
Morgan,Colorado,40.2627981,-103.8093302,"Morgan, Colorado"
Morgan,Georgia,33.59232073,-83.49129491,"Morgan, Georgia"
Morgan,Illinois,39.71654544,-90.20255104,"Morgan, Illinois"
Morgan,Indiana,39.47899078,-86.44573375,"Morgan, Indiana"
Morgan,Kentucky,37.92465657,-83.25558245,"Morgan, Kentucky"
Morgan,Missouri,38.4181765,-92.88791859,"Morgan, Missouri"
